index,author,updated_at,like_count,text,video_id,public,label,processed_text,platform
842,@tuanvule9194,2023-11-22T15:37:40Z,8,"Mặc dù tôi thấy miền Bắc khôn lỗi thật nhưng tui miền Nam chơi toàn vs các bạn miền Bắc và Trung nè, họ rất vui và hiểu chuyện kiểu và còn bạn thân nên thấy cũng k phải ai cũng xấu",iMQ_lK_saqE,True,0.0,mặc_dù tôi thấy miền bắc khôn lỗi thật nhưng tui miền nam chơi toàn với các bạn miền bắc và trung nè họ rất vui và hiểu chuyện kiểu và còn bạn thân nên thấy cũng không phải ai cũng xấu,Youtube Short
843,@TrungNguyen-vs7ze,2023-11-22T15:28:08Z,0,Bucky hay hơn,iMQ_lK_saqE,True,1.0,bucky hay hơn,Youtube Short
844,@TuanPham-eg4sm,2023-11-22T15:23:54Z,0,36 Thanh Hóa chào anh em nhá,iMQ_lK_saqE,True,0.0,36 thanh_hoá chào anh_em nhá,Youtube Short
845,@xinhdepnhat,2023-11-22T15:12:42Z,4,TÔI TỰ HÀO VÌ TÔI LÀ NGƯỜI THANH HOÁ🇻🇳🇻🇳🇻🇳,iMQ_lK_saqE,True,0.0,tôi tự_hào vì tôi là người thanh hóa,Youtube Short
846,@NamF111,2023-11-22T15:07:48Z,5,Anh em 54 cả nước ơi. Yêu thương nhau nhé ☺️❤️,iMQ_lK_saqE,True,2.0,anh_em 54 cả nước ơi yêu_thương nhau nhé ️️,Youtube Short
847,@thsbangtai698,2023-11-22T14:57:31Z,0,Haha lúc mới vô SG mấy ổng kêu mấy thằng Bắc Kì,iMQ_lK_saqE,True,1.0,haha lúc mới vô sài_gòn mấy ổng kêu mấy thằng bắc kì,Youtube Short
848,@khanhnguyen3240,2023-11-22T14:55:35Z,0,Chỉ tại parky thì người nọ nhiều hơn . :))) đâu phải tự nhiên mà người nam họ ghét đâu,iMQ_lK_saqE,True,1.0,chỉ tại parky thì người nọ nhiều hơn đâu phải tự_nhiên mà người nam họ ghét đâu,Youtube Short
849,@phuongtrinh1133,2023-11-22T14:41:58Z,0,Thanh hóa muôn năm,iMQ_lK_saqE,True,0.0,thanh_hoá muôn_năm,Youtube Short
850,@lienvothi1092,2023-11-22T14:39:47Z,0,"VN bây giờ đã hoà đồng Bắc -Trung -Nam rồi. Nguoi Bắc, Trung đã sống nhiều ở miền nam rất nhiều. Nếu ai dùng từ Parky là Bắc Kỳ thì mình kỳ thị đấy vì nó chẳng ra ngôn ngữ của VN.",iMQ_lK_saqE,True,1.0,việt_nam bây_giờ đã hoà_đồng bắc trung nam rồi người bắc trung đã sống nhiều ở miền nam rất nhiều nếu ai dùng từ parky là bắc kỳ thì mình kỳ_thị đấy vì nó chẳng ra ngôn_ngữ của việt_nam,Youtube Short
851,@linhquang4030,2023-11-22T14:36:29Z,0,Anh ơi em đi học những đứa bn em hỏi em quê ở đâu bn ní bt em là ng miền bắc thì bọn nó lại nói em là BẮC KỲ khiến em rất khí chịu nhưng em không làm gì được em phải làm sao đây,iMQ_lK_saqE,True,1.0,anh ơi em đi học những đứa bạn em hỏi em quê ở đâu bạn ní bt em là người miền bắc thì bọn nó lại nói em là bắc kỳ khiến em rất khí chịu nhưng em không làm gì được em phải làm_sao đây,Youtube Short
852,@tnamthanheanime6094,2023-11-22T14:35:59Z,0,E sinh ra ở miền Nam và đang sống tại miền Bắc :))),iMQ_lK_saqE,True,0.0,em sinh ra ở miền nam và đang sống tại miền bắc,Youtube Short
853,@HungTran-si5gt,2023-11-22T14:27:33Z,6,"rất tự hào là người con thanh hóa.k có người thanh hóa,thì k có miền nam.và rất nhiều người miền nam,có tổ tiên nòi giống là người thanh hóa.",iMQ_lK_saqE,True,1.0,rất tự_hào là người con thanh hoák có người thanh_hoá thì không có miền namvà rất nhiều người miền nam có tổ_tiên nòi_giống là người thanh_hoá,Youtube Short
854,@thanhvi6455,2023-11-22T14:21:38Z,1,Tao thích nói từ parky thì sao 😡😡😡😡😡,iMQ_lK_saqE,True,1.0,tao thích nói từ parky thì sao,Youtube Short
855,@AnhNguyenduy-dm3ll,2023-11-22T14:12:46Z,0,Like thứ 6k5,iMQ_lK_saqE,True,0.0,like thứ 6k5,Youtube Short
856,@davidpham9134,2023-11-22T14:12:01Z,0,"Tụi bây cứ kêu nam kỳ
Ai chống phá? Chống clg? Bắc kỳ kêu bắc kỳ thôi
Kêu cái giẫy nẫy lên như ai ném phân vô mâm cơm vậy",iMQ_lK_saqE,True,1.0,tụi bây cứ kêu nam kỳ ai chống_phá chống clg bắc kỳ kêu bắc kỳ thôi kêu cái giẫy nẫy lên như_ai ném phân vô mâm cơm vậy,Youtube Short
857,@NguyenTrung-xj4cm,2023-11-22T14:11:14Z,6,"Không phân biệt vùng miền, nhưng mình đã từng làm việc, làm ăn với người Thanh Hóa chỉ được lúc đầu thôi. Cuối cùng thì không chơi được với người hoa thanh quế 😅😅",iMQ_lK_saqE,True,1.0,không phân_biệt vùng miền nhưng mình đã từng làm_việc làm_ăn với người thanh_hoá chỉ được lúc đầu thôi cuối_cùng thì không chơi được với người hoa thanh quế,Youtube Short
858,@MinhNguyen-6293,2023-11-22T14:08:36Z,0,"Quốc gia Thanh Hóa, sống bằng trợ cấp",iMQ_lK_saqE,True,1.0,quốc_gia thanh_hoá sống bằng trợ_cấp,Youtube Short
859,@BoMayDayConTrai,2023-11-22T14:06:28Z,5,Thanh Hoá Kỳ ❤,iMQ_lK_saqE,True,1.0,thanh_hoá kỳ,Youtube Short
860,@hoanghaipham4776,2023-11-22T14:05:25Z,1,"Anh có thể làm về top 10 nước thân với Việt Nam nhất và top 10 nước ghét Việt Nam nhất đi
Top 10 chứ không phải top 5 đâu anh nhé",iMQ_lK_saqE,True,0.0,anh có_thể làm về top 10 nước thân với việt_nam nhất và top 10 nước ghét việt_nam nhất đi top 10 chứ không phải top 5 đâu anh nhé,Youtube Short
861,@ThucNguyen-gi9xk,2023-11-22T14:04:51Z,171,Bạn nói rất hay ! Tôi ủng hộ  tư tưởng này của bạn !!!,iMQ_lK_saqE,True,0.0,bạn nói rất hay tôi ủng_hộ tư_tưởng này của bạn,Youtube Short
862,@thongminh455,2023-11-22T14:03:26Z,1,Lý do em rất thích coi anh Dương ❤,iMQ_lK_saqE,True,0.0,lý_do em rất thích coi anh dương,Youtube Short
863,@NguyetKhuc,2023-11-22T13:49:39Z,0,"Nhìn cứ tưởng là tên của người Hàn ko, ai mà ngờ đó là sự phân biệt vùng miền😢😢😢",iMQ_lK_saqE,True,0.0,nhìn cứ tưởng là tên của người hàn không ai mà ngờ đó là sự phân_biệt vùng miền,Youtube Short
864,@nguyenhuynh6990,2023-11-22T13:48:45Z,0,"Bắc Kỳ được nhắc đến trong Tuyên Ngôn Độc Lập, và phân biệt vùng miền là bình thường, chia kỳ ra cũng như chia tỉnh, huyện, xã, thôn làng... Chỉ có lũ vện vàng mới suy diễn lung tung thôi.",iMQ_lK_saqE,True,0.0,bắc kỳ được nhắc đến trong tuyên_ngôn độc_lập và phân_biệt vùng miền là bình_thường chia kỳ ra cũng như chia tỉnh huyện xã thôn_làng chỉ có lũ vện vàng mới suy_diễn lung_tung thôi,Youtube Short
865,@Ushanka13th,2023-11-22T13:45:24Z,0,"TIKTOK LÀ THỨ RÁC RƯỞI, CÔNG CỤ KHIẾN CHIA RẼ DÂN TỘC TA, HỠI NHỮNG BẠN YÊU NƯỚC, THAY VÌ NHẢY VÔ CHỬI BỌN CHỐNG PHÁ THÌ HÃY XOÁ TIKTOK LUÔN CHO NÓ LÀNH, CHÚNG TA KHÔNG NÊN XÀI THỨ GÂY ẢNH HƯỞNG XẤU CHO MÌNH!",iMQ_lK_saqE,True,0.0,tiktok là thứ rác_rưởi công_cụ khiến chia_rẽ dân_tộc ta hỡi những bạn yêu nước thay_vì nhảy vô chửi bọn chống_phá thì hãy xóa tiktok luôn cho nó lành chúng_ta không nên xài thứ gây ảnh_hưởng xấu cho mình,Youtube Short
866,@thaoduongvan6717,2023-11-22T13:45:14Z,0,"Những người phân biệt, thực tế họ không học sử,hoặc không hiểu sử, người trong nam,tổ tiên chính là người ngoài bắc di cư vào, và bây giờ cũng vậy,toàn ngoài bắc vào chứ ở đâu ra.",iMQ_lK_saqE,True,1.0,những người phân_biệt thực_tế họ không học sử hoặc không hiểu sử người trong nam tổ_tiên chính là người ngoài bắc di_cư vào và bây_giờ cũng vậy toàn ngoài bắc vào chứ ở đâu ra,Youtube Short
867,@thanghoanguc3911,2023-11-22T13:44:02Z,0,Dòng Máu Việt đã nói về vấn đề này,iMQ_lK_saqE,True,0.0,dòng máu việt đã nói về vấn_đề này,Youtube Short
868,@khoingominh9408,2023-11-22T13:43:09Z,0,"Bắc kỳ thì gọi Bắc kỳ , Nam kỳ thị gọi Nam kỳ mà BK có gì đó xấu xa nên mới nhột thôi rồi đổ lỗi cho thế lực kích động?😂",iMQ_lK_saqE,True,1.0,bắc kỳ thì gọi bắc kỳ nam kỳ_thị gọi nam kỳ mà bk có gì đó xấu_xa nên mới nhột thôi rồi đổ lỗi cho thế_lực kích_động,Youtube Short
869,@vinhlo7950,2023-11-22T13:38:35Z,0,❤,iMQ_lK_saqE,True,0.0,,Youtube Short
870,@khoingominh9408,2023-11-22T13:37:11Z,0,Vậy thì gọi Dương Bắc kỳ nhé 😂,iMQ_lK_saqE,True,1.0,vậy_thì gọi dương bắc kỳ nhé,Youtube Short
871,@user-lr4vu3fl4r,2023-11-22T13:34:03Z,0,[Cute],iMQ_lK_saqE,True,0.0,cute,Youtube Short
872,@thuydung1.6,2023-11-22T13:33:03Z,0,"Nếu vd này ở tik tok thì trong phần bình luận sẽ là :""parky"",""parky lên tiếng"" ,....tôi đã quá thất vọng và cảm thấy tổn thương khi xem tik tok điều đó làm tôi không muốn vào tik tok và chỉ xem trên Youtube. YouTube vẫn là nơi yên bình hơn",iMQ_lK_saqE,True,1.0,nếu ví_dụ này ở tik tok thì trong phần bình_luận sẽ là parky parky lên_tiếng tôi đã quá thất_vọng và cảm_thấy tổn_thương khi xem tik tok điều đó làm tôi không muốn vào tik tok và chỉ xem trên youtube youtube vẫn là nơi yên_bình hơn,Youtube Short
873,@DuyThanh1207,2023-11-22T13:27:51Z,0,Ng nước ngoài họ thế ý mà=)))  đang sướng tự dưng phỏng giái 😅,iMQ_lK_saqE,True,0.0,người nước_ngoài họ thế ý mà đang sướng tự_dưng phỏng giái,Youtube Short
874,@Ratihfaisly,2023-11-22T13:25:51Z,0,"Ở nhà có bố là người hà nội
Mẹ là người niềm nam
Trong gia đình nhà thì ngoại khinh rẽ, miệt thị mình rất nhiều nên là mỗi khi kêu lên ngoại là chỉ muốn ở nhà cùng bố thôi😢",iMQ_lK_saqE,True,0.0,ở nhà có bố là người hà_nội mẹ là người niềm nam trong gia_đình nhà thì ngoại khinh rẽ miệt_thị mình rất nhiều nên là mỗi khi kêu lên ngoại là chỉ muốn ở nhà cùng bố thôi,Youtube Short
875,@giabaolang6528,2023-11-22T13:25:45Z,0,Anh Dương ơi làm về tỉnh Lạng Sơn của em đi anh.Em comment mười mấy lần rồi😢,iMQ_lK_saqE,True,0.0,anh dương ơi làm về tỉnh lạng_sơn của em đi anhem comment mười mấy lần rồi,Youtube Short
876,@quangthanhart5073,2023-11-22T13:22:32Z,0,🎉🎉🎉,iMQ_lK_saqE,True,0.0,,Youtube Short
877,@tuanmonkey9567,2023-11-22T13:17:53Z,1,Cũng có nhiều ông ngoài Bắc hay kêu tụi tao lũ Nam kỳ còn gì,iMQ_lK_saqE,True,1.0,cũng có nhiều ông ngoài bắc hay kêu tụi tao lũ nam kỳ còn gì,Youtube Short
878,@phongtuan7970,2023-11-22T13:17:17Z,4,Hãy chịu khó học hành và làm 1 người có hiểu biết hỡi các bạn trẻ 3 miền.,iMQ_lK_saqE,True,0.0,hãy chịu_khó học_hành và làm 1 người có hiểu_biết hỡi các bạn trẻ 3 miền,Youtube Short
879,@LoneSharks-hn4df,2023-11-22T13:10:43Z,7,Nam kỳ lục tỉnh mãi đỉnh ❤việt nam mãi đỉnh,iMQ_lK_saqE,True,1.0,nam kỳ lục tỉnh mãi đỉnh việt nam mãi đỉnh,Youtube Short
880,@DuongNguyen-xu8mk,2023-11-22T13:09:18Z,0,"Lướt FB thấy có video ghi tiêu đề là lấy chồng Bắc rồi bị kỳ thị  nhìn một cái là ấn X cái video đấy luôn .
Chưa xem nhưng nhìn tiêu đề là biết rồi .
Để mấy cái video như vậy không xuất hiện nữa .",iMQ_lK_saqE,True,0.0,lướt facebok thấy có video ghi tiêu_đề là lấy chồng bắc rồi bị kỳ_thị nhìn một cái là ấn x cái video đấy luôn chưa xem nhưng nhìn tiêu_đề là biết rồi để mấy cái video như_vậy không xuất_hiện nữa,Youtube Short
881,@HuongPham-rw3dg,2023-11-22T13:08:17Z,0,vào lớp cô nói ko ai giơ tay à thế cô gọi bắc kỳ nhá =)),iMQ_lK_saqE,True,1.0,vào lớp cô nói không ai giơ tay à thế cô gọi bắc kỳ nhá,Youtube Short
882,@diepkaril3999,2023-11-22T12:56:54Z,0,Con gái Bắc rất đẹp 🙂,iMQ_lK_saqE,True,0.0,con gái bắc rất đẹp,Youtube Short
883,@chaune815,2023-11-22T12:56:26Z,0,Vũ 21...,iMQ_lK_saqE,True,0.0,vũ 21,Youtube Short
884,@trungpmq2trieu,2023-11-22T12:56:09Z,1,Em tưởng parky là công viên😢,iMQ_lK_saqE,True,1.0,em tưởng parky là công viên,Youtube Short
885,@Shotremanh,2023-11-22T12:56:07Z,0,❤❤❤,iMQ_lK_saqE,True,0.0,,Youtube Short
886,@tennaocunghay9535,2023-11-22T12:49:55Z,0,❤❤❤❤,iMQ_lK_saqE,True,0.0,,Youtube Short
887,@lekhe-1428,2023-11-22T12:49:26Z,0,Bắc Kỳ thì mãng đời vẫn là Bắc Kỳ,iMQ_lK_saqE,True,1.0,bắc kỳ thì mãng đời vẫn là bắc kỳ,Youtube Short
888,@90827,2023-11-22T12:44:49Z,0,Chứng tỏ Việt Nam thân yêu của chta là 1 đất nước luôn luôn đoàn kết👍🏻,iMQ_lK_saqE,True,0.0,chứng_tỏ việt_nam thân_yêu của chúng_ta là 1 đất_nước luôn_luôn đoàn kết,Youtube Short
889,@hoangthanh3845,2023-11-22T12:44:49Z,0,Chú nói đúng,iMQ_lK_saqE,True,0.0,chú nói đúng,Youtube Short
890,@tuyensuka1347,2023-11-22T12:44:15Z,0,Tiếng của em là Bắc Kỳ đó anh,iMQ_lK_saqE,True,1.0,tiếng của em là bắc kỳ đó_anh,Youtube Short
891,@nguyendien4239,2023-11-22T12:37:25Z,0,"Đông Nam Á,Trung Á,Đông Á,Tây,Nam Á nhưng sao lại không có Bắc Á ko đố anh em
biết đấy?",iMQ_lK_saqE,True,0.0,đông nam á trung á đông á tây nam á nhưng sao lại không có bắc á không đố anh_em biết đấy,Youtube Short
892,@tungvlog9794,2023-11-22T12:35:56Z,0,Thanh Hóa có thành nhà Hồ đó mấy fen,iMQ_lK_saqE,True,0.0,thanh_hoá có thành nhà hồ đó mấy friend,Youtube Short
893,@thonguyenthai9293,2023-11-22T12:27:12Z,0,"Vùng miềng thì vẫn là VN thôi phân biệt làm j, mặt tối của cộng đồng mạng VN",iMQ_lK_saqE,True,2.0,vùng miềng thì vẫn là việt_nam thôi phân_biệt làm gì mặt tối của cộng_đồng mạng việt_nam,Youtube Short
894,@NNT85,2023-11-22T12:26:51Z,0,Việt Nam có 1 ngày tết đoàn kết,iMQ_lK_saqE,True,0.0,việt_nam có 1 ngày tết đoàn_kết,Youtube Short
895,@tuantu7539,2023-11-22T12:25:44Z,0,"Chơi game thi thoảng cũng hay gặp mấy thanh niên phân biệt bắc kì lắm,ghét vãi",iMQ_lK_saqE,True,1.0,chơi game thi_thoảng cũng hay gặp mấy thanh_niên phân_biệt bắc kì lắm ghét vãi,Youtube Short
896,@quynhduc6246,2023-11-22T12:25:36Z,1,"Thời kỳ kháng chiến đói kém, nên dân Thanh Hóa phải ""ăn rau má"" để có sức chiến đấu và ""phá đường tàu"" để bọn thực dân không thể vận chuyển được hàng hóa, lương thực, vũ khí để kháng chiến thành công",iMQ_lK_saqE,True,1.0,thời_kỳ kháng_chiến đói_kém nên dân thanh_hoá phải ăn rau mẹ để có sức chiến_đấu và phá đường tàu để bọn thực_dân không_thể vận_chuyển được hàng_hoá lương_thực vũ_khí để_kháng chiến thành_công,Youtube Short
897,@uctrong793,2023-11-22T12:20:44Z,1,Chuẩn quá ad ơi!,iMQ_lK_saqE,True,0.0,chuẩn quá admin ơi,Youtube Short
898,@soannguyen683,2023-11-22T12:20:14Z,0,"Sông có thể lấp, núi có thể đào",iMQ_lK_saqE,True,0.0,sông có_thể lấp núi có_thể đào,Youtube Short
899,@DuyenLe-ww3vg,2023-11-22T12:20:08Z,0,tôi là người Thanh Hóa không nên coi thường người Thanh Hóa,iMQ_lK_saqE,True,0.0,tôi là người thanh_hoá không nên coi_thường người thanh_hoá,Youtube Short
900,@khanhbao7456,2023-11-22T12:19:35Z,0,Nam kỳ cực kỳ ghét tụi Bắc kỳ,iMQ_lK_saqE,True,1.0,nam kỳ cực_kỳ ghét tụi bắc kỳ,Youtube Short
901,@danghoangminhtri,2023-11-22T12:18:50Z,0,Truky là j vậy anh,iMQ_lK_saqE,True,0.0,truky là gì vậy_anh,Youtube Short
902,@3quengulon,2023-11-22T12:15:46Z,0,Say my name.,iMQ_lK_saqE,True,0.0,say my name,Youtube Short
903,@vienthien1668,2023-11-22T12:14:14Z,0,"Chú bậy nha..! Phú thọ mới là nơi sinh ra nhiều Vua nhất ! Cả trám ông.. nhưng "" bách tính"" chỉ ghi danh 18 ông có công lao lớn.  Về học lại đi...",iMQ_lK_saqE,True,0.0,chú bậy nha phú_thọ mới là nơi sinh ra nhiều vua nhất cả trám ông nhưng bách_tính chỉ ghi_danh 18 ông có công_lao lớn về học lại đi,Youtube Short
904,@Vek0s0601,2023-11-22T12:09:20Z,0,Parkycho là câu của cửa miệng của 1 số ng khi thấy mấy thg vn toxic 😅,iMQ_lK_saqE,True,1.0,parkycho là câu của cửa_miệng của 1 số người khi thấy mấy thg việt_nam toxic,Youtube Short
905,@somle4575,2023-11-22T12:04:04Z,0,Sao mới gọi là 1 nhà vậy hả ad mỗi người cách đọc khác nhau chẳng lẽ cùng cha khác mẹ hahaha,iMQ_lK_saqE,True,0.0,sao mới gọi là 1 nhà vậy hả admin mỗi người cách đọc khác nhau chẳng_lẽ cùng cha khác mẹ hahaha,Youtube Short
906,@somle4575,2023-11-22T11:59:54Z,0,Nói chung lại là người bắc kiếm chuyện người nam trước rồi nói người ta phân biệt vùng miền là sao?????,iMQ_lK_saqE,True,1.0,nói_chung lại là người bắc kiếm_chuyện người nam trước rồi nói người ta phân_biệt vùng miền là sao,Youtube Short
907,@trungphamthanh3641,2023-11-22T11:53:17Z,0,"Rồi mấy ông kêu ngta namky, xong ngta kêu lại cái nhảy dựng lên. Nói là pbvm",iMQ_lK_saqE,True,1.0,rồi mấy ông kêu người ta namky xong người ta kêu lại cái nhảy_dựng lên nói là pbvm,Youtube Short
908,@HaNguyen-xe6jt,2023-11-22T11:50:00Z,0,Tao thấy hàm râu của mày là tao dị ứng lắm rồi đó,iMQ_lK_saqE,True,0.0,tao thấy hàm râu của mày là tao dị_ứng lắm rồi đó,Youtube Short
909,@buontang8170,2023-11-22T11:48:32Z,0,Thanh Hóa ăn rau má phá đường tàu,iMQ_lK_saqE,True,1.0,thanh_hoá ăn rau mẹ phá đường tàu,Youtube Short
910,@langnguyenthanh7684,2023-11-22T11:36:21Z,0,"Nghĩ cũng lạ nhỉ, người Miền Bắc gọi Nam kì thì bình thường. Còn nghe tới chữ Bắc kì thì nhảy dựng lên😂 nhạy cảm quá chăn hay ngoài đó toàn tiếng thúi quá nên nghĩ ai kêu Bắc kì cũng đang chửi mình😂",iMQ_lK_saqE,True,1.0,nghĩ cũng lạ nhỉ người miền bắc gọi nam kì thì bình_thường còn nghe tới chữ bắc kì thì nhảy_dựng lên nhạy_cảm quá chăn hay ngoài đó toàn tiếng thúi quá nên nghĩ ai kêu bắc kì cũng đang chửi mình,Youtube Short
911,@khangtruong6518,2023-11-22T11:32:59Z,0,Ohhhh,iMQ_lK_saqE,True,0.0,oh,Youtube Short
912,@NhatTuyenDang,2023-11-22T11:30:22Z,0,"Đừng quá nhạy cảm mn ơi, chủ yếu là dùng trong hoàn cảnh nào, chứ dùng để chỉ địa điểm bình thường tôi thấy có sao đâu, trong sách vở củng có ghi mà...",iMQ_lK_saqE,True,0.0,đừng quá nhạy_cảm mọi người ơi chủ_yếu là dùng trong hoàn_cảnh nào chứ dùng để chỉ địa_điểm bình_thường tôi thấy có sao đâu trong sách_vở củng có ghi mà,Youtube Short
913,@zivalz7226,2023-11-22T11:26:14Z,0,hahaha 😂😂 vấn đề là nằm ở trong nước chứ đừng có đổ lội cho người khác,iMQ_lK_saqE,True,0.0,hahaha vấn_đề là nằm ở trong nước chứ đừng có đổ lội cho người khác,Youtube Short
914,@HoiDoLauRoi,2023-11-22T11:23:38Z,0,Không ghét Bắc kỳ chỉ ghét Bắc plus,iMQ_lK_saqE,True,1.0,không ghét bắc kỳ chỉ ghét bắc plus,Youtube Short
915,@HieuYangHo,2023-11-22T11:18:55Z,0,đây 37 sống 47 cũng bị tụi nam kỳ nó gọi bắc kỳ ăn củ mì 🥹,iMQ_lK_saqE,True,1.0,đây 37 sống 47 cũng bị tụi nam kỳ nó gọi bắc kỳ ăn củ_mì 凉,Youtube Short
916,@Bucathientha,2023-11-22T11:09:58Z,0,Parky,iMQ_lK_saqE,True,1.0,parky,Youtube Short
917,@Bachiralaso1,2023-11-22T11:04:33Z,0,"Em học lớp 10 òi nek , em hem bao giờ phân biệt vùng miền hết ák, hihi anh bít em học trường nèo hok",iMQ_lK_saqE,True,2.0,em học lớp 10 rồi nè em hem bao_giờ phân_biệt vùng miền hết á hihi anh bít em học trường nèo không,Youtube Short
918,@KOROZUMILuz-zf9be,2023-11-22T11:01:39Z,0,Nước ta có mấy đảng?,iMQ_lK_saqE,True,0.0,nước ta có mấy đảng,Youtube Short
919,@hiepnguyenuc5809,2023-11-22T11:00:50Z,0,Giải phóng cho bọn NamKy xong bno quay lại cắn biết vậy cứ để bno làm nô lệ,iMQ_lK_saqE,True,1.0,giải_phóng cho bọn namky xong bno quay lại cắn biết vậy cứ để bno làm nô_lệ,Youtube Short
920,@trandan45,2023-11-22T10:58:15Z,0,anh em 2 miền mãi yêu nhau trừ đất nước thanh hoá,iMQ_lK_saqE,True,1.0,anh_em 2 miền mãi yêu nhau trừ đất_nước thanh_hoá,Youtube Short
921,@bquhuy,2023-11-22T10:54:40Z,0,haiz qua bên youtube văn minh hẳn trời ơi bên tiktok đến review quán ăn chúng nó còn vào sài acc clone spam parky review luôn đến chịu lũ trẻ con toxic coi mà nẫu ruột,iMQ_lK_saqE,True,1.0,haiz qua bên youtube văn_minh hẳn trời_ơi bên tiktok đến review quán ăn chúng_nó còn vào sài account clone spam parky review luôn đến chịu lũ trẻ_con toxic coi mà nẫu_ruột,Youtube Short
922,@thenight250,2023-11-22T10:52:28Z,10,Tự hào Việt Nam,iMQ_lK_saqE,True,0.0,tự_hào việt_nam,Youtube Short
923,@aduanhemg63,2023-11-22T10:48:40Z,0,Pbvm chỉ thông minh xếp sau con chó 😂,iMQ_lK_saqE,True,0.0,pbvm chỉ thông_minh xếp sau con chó,Youtube Short
924,@TienDungNguyen-,2023-11-22T10:47:39Z,0,"Mấy cái thể loại phân biệt vùng miền như vậy thường là trẻ nhỏ và thanh niên nhưng  thiếu sự giáo dục,hiểu biết,học hỏi,tình yêu nước,muốn đất nước không độc lập tự do hạnh phúc như lời bác nói và muốn bị ghét bỏ mà thôi",iMQ_lK_saqE,True,0.0,mấy cái thể_loại phân_biệt vùng miền như_vậy thường là trẻ nhỏ và thanh_niên nhưng thiếu sự giáo_dục hiểu_biết học_hỏi tình_yêu nước muốn đất_nước không độc_lập tự_do hạnh_phúc như lời bác nói và muốn bị ghét_bỏ mà thôi,Youtube Short
925,@9k704,2023-11-22T10:39:10Z,1,Từ bọn dưa leo ra chứ đâu,iMQ_lK_saqE,True,0.0,từ bọn dưa_leo ra chứ đâu,Youtube Short
926,@nho3785,2023-11-22T10:36:28Z,1,"Tui chưa bao giờ phân biệt vùng miền và sẽ không bao giờ như vậy nhưng tui thấy mấy bạn ngoài Bắc chơi kiểu không thật lòng ấy, phần lớn luôn . Tui quê Bắc mà tui cũng thấy vậy mà ( chưa kể thời sinh viên bị mấy bạn Bắc chung phòng bắt nạt lừa tiền nữa😢)",iMQ_lK_saqE,True,1.0,tui chưa bao_giờ phân_biệt vùng miền và sẽ không bao_giờ như_vậy nhưng tui thấy mấy bạn ngoài bắc chơi kiểu không thật lòng ấy phần_lớn luôn tui quê bắc mà tui cũng thấy vậy_mà chưa kể thời sinh_viên bị mấy bạn bắc chung phòng bắt_nạt lừa tiền nữa,Youtube Short
927,@huytieu5407,2023-11-22T10:30:15Z,1,ko cho kêu parky thì t kêu tắc kè,iMQ_lK_saqE,True,1.0,không cho kêu parky thì t kêu tắc_kè,Youtube Short
928,@linhbakaa,2023-11-22T10:26:29Z,1,Bọn parky khổ nhỉ ?,iMQ_lK_saqE,True,1.0,bọn parky khổ nhỉ,Youtube Short
929,@tranhoangvinh4016,2023-11-22T10:25:25Z,0,"Ở đâu cũng sẽ phân biệt thôi,quan trọng phân biệt cũng chẳng giàu lên được nên mình cũng chẳng quan tâm lắm, mình dân bắc ngày trước  lần đầu vào nam nghe họ nói bắc kì cũng buồn lắm,vì nghe nói dân miền Nam thân thiện hào sảng, toàn là điều tốt mà khi nghe họ nói như vậy sau này mình chẳng quan tâm lắm,dân miền Nam thích thượng đẳng thì cứ thoải mái đi,nhưng nhớ 1 điều khi ra nước ngoài thì họ chẳng biết bắc kì nam kì thượng đẳng là gì đâu mà người ta sẽ nói mày là người việt Nam, người có ánh nhìn lương thiện họ nói mình giỏi vì chiến thắng kẻ thù mạnh như mỹ pháp trung quốc,còn người có ánh nhìn bất thiện họ nói đất nước man di ăn cắp ăn trộm lạc hậu nghèo khổ vv.v... nên cứ phân biệt đi chẳng sao quan trọng là bản thân mình sống ra sao bản thân mình có giàu có hay không thôi",iMQ_lK_saqE,True,0.0,ở đâu cũng sẽ phân_biệt thôi quan_trọng phân_biệt cũng chẳng giàu lên được nên mình cũng chẳng quan_tâm lắm mình dân bắc ngày trước lần đầu vào nam nghe họ nói bắc kì cũng buồn lắm vì nghe nói dân miền nam thân_thiện hào_sảng toàn là điều tốt mà khi nghe họ nói như_vậy sau_này mình chẳng quan_tâm lắm dân miền nam thích thượng_đẳng thì cứ thoải_mái đi nhưng nhớ 1 điều khi ra nước_ngoài thì họ chẳng biết bắc kì nam kì thượng_đẳng là gì đâu mà người ta sẽ nói mày là người việt_nam người có ánh nhìn lương_thiện họ nói mình giỏi vì chiến_thắng kẻ_thù mạnh như mỹ pháp trung_quốc còn người có ánh nhìn bất thiện họ nói đất_nước man_di ăn_cắp ăn_trộm lạc_hậu nghèo_khổ v nên cứ phân_biệt đi chẳng sao quan_trọng là bản_thân mình sống ra sao bản_thân mình có giàu_có hay không thôi,Youtube Short
930,@hirohasaki-gacha5812,2023-11-22T10:22:43Z,1,"Bắc kỳ , Nam kỳ là cái gì
Tao là monkey:>",iMQ_lK_saqE,True,1.0,bắc kỳ nam kỳ là cái gì tao là monkey,Youtube Short
931,@TheNguyenan,2023-11-22T10:22:27Z,0,"bọn thanh hóa sống bửn, nhưng khá giỏi",iMQ_lK_saqE,True,1.0,bọn thanh_hoá sống bửn nhưng khá giỏi,Youtube Short
